 1 1 1 0.8465844956142873
 1 1 1 0.04112617061183169
 1 1 1 0.009481679707611454
 1 1 1 0.027349087233892917
 1 1 1 0.02503193446857758
 1 1 1 0.016606163680064068
 1 1 1 0.010067075128082248
 1 1 1 0.005884290370961202
 1 1 1 0.0033028047087023302
 1 1 1 0.0017792592214823284
 1 1 1 0.84619906889044
 1 1 1 0.04024004349854134
 1 1 1 0.006590120932310632
 1 1 1 0.02335648206693408
 1 1 1 0.01956399876800896
 1 1 1 0.01058933035122663
 1 1 1 0.004565530491805081
 1 1 1 0.001525337497462124
 1 1 1 0.00030307341131926197
 1 1 1 9.808383767125524e-05
 1 1 1 0.8458993140250263
 1 1 1 0.04231573326544883
 1 1 1 0.006431673393735367
 1 1 1 0.021833804221586355
 1 1 1 0.016696469372918205
 1 1 1 0.007432764096026408
 1 1 1 0.0021805801833660135
 1 1 1 0.00042625051679327325
 1 1 1 0.0005138129887852413
 1 1 1 0.001418183999484975
 1 1 1 0.8449752671347989
 1 1 1 0.043236306427296256
 1 1 1 0.007154096286783022
 1 1 1 0.020979825561921423
 1 1 1 0.014494737878434805
 1 1 1 0.005299655824830533
 1 1 1 0.0009548275343735924
 1 1 1 0.00036618018243883554
 1 1 1 0.0014576802768861974
 1 1 1 0.003026362415913179
 1 1 1 0.8439198647133165
 1 1 1 0.0424166086402041
 1 1 1 0.006964469607203612
 1 1 1 0.019558501356129465
 1 1 1 0.012329549391786395
 1 1 1 0.003612394123904424
 1 1 1 0.0002668573557310279
 1 1 1 0.0006483190293598007
 1 1 1 0.0023798999193129036
 1 1 1 0.0042191402130799345
 1 1 1 0.18728277579895636
 1 1 1 0.4300573394528444
 1 1 1 0.42816769328904297
 1 1 1 0.4277053299317611
 1 1 1 0.42743831871804655
 1 1 1 0.42724927297110943
 1 1 1 0.4271258009618601
 1 1 1 0.42703412615755104
 1 1 1 0.42696436659909026
 1 1 1 0.426909375584217
 1 1 1 0.8142835254383013
 1 1 1 0.04164195507836155
 1 1 1 0.00530719420116658
 1 1 1 0.01231927775166497
 1 1 1 0.01543181792308331
 1 1 1 0.016921629563687517
 1 1 1 0.017971135852209958
 1 1 1 0.018656564214639904
 1 1 1 0.0191072308476965
 1 1 1 0.01946794187416397
 1 1 1 0.8601291608433281
 1 1 1 0.03095486014794302
 1 1 1 0.00901558557936033
 1 1 1 0.03372183100532089
 1 1 1 0.04588182937026616
 1 1 1 0.050965405708108
 1 1 1 0.05369855861453473
 1 1 1 0.05538974177037851
 1 1 1 0.0564068675335793
 1 1 1 0.05703046320038855
 1 1 1 0.8568063862974004
 1 1 1 0.040241232472527276
 1 1 1 0.011196264854769952
 1 1 1 0.03760454416718521
 1 1 1 0.04635445825317334
 1 1 1 0.04616385072873763
 1 1 1 0.044325597912287996
 1 1 1 0.042301542319928366
 1 1 1 0.040384712404302046
 1 1 1 0.03870696504513541
 1 1 1 0.8495610777523209
 1 1 1 0.04520389982266678
 1 1 1 0.012715286766544173
 1 1 1 0.03340300140544805
 1 1 1 0.0345923514265607
 1 1 1 0.02835300520172135
 1 1 1 0.02255264693602177
 1 1 1 0.018159440697331775
 1 1 1 0.01484238754240049
 1 1 1 0.012437005189482283
 1 1 1 0.8465844956142873
 1 1 1 0.04112617061183169
 1 1 1 0.009481679707611454
 1 1 1 0.027349087233892917
 1 1 1 0.02503193446857758
 1 1 1 0.016606163680064068
 1 1 1 0.010067075128082248
 1 1 1 0.005884290370961202
 1 1 1 0.0033028047087023302
 1 1 1 0.0017792592214823284
 1 1 1 0.84619906889044
 1 1 1 0.04024004349854134
 1 1 1 0.006590120932310632
 1 1 1 0.02335648206693408
 1 1 1 0.01956399876800896
 1 1 1 0.01058933035122663
 1 1 1 0.004565530491805081
 1 1 1 0.001525337497462124
 1 1 1 0.00030307341131926197
 1 1 1 9.808383767125524e-05
 1 1 1 0.8458993140250263
 1 1 1 0.04231573326544883
 1 1 1 0.006431673393735367
 1 1 1 0.021833804221586355
 1 1 1 0.016696469372918205
 1 1 1 0.007432764096026408
 1 1 1 0.0021805801833660135
 1 1 1 0.00042625051679327325
 1 1 1 0.0005138129887852413
 1 1 1 0.001418183999484975
 1 1 1 0.8449752671347989
 1 1 1 0.043236306427296256
 1 1 1 0.007154096286783022
 1 1 1 0.020979825561921423
 1 1 1 0.014494737878434805
 1 1 1 0.005299655824830533
 1 1 1 0.0009548275343735924
 1 1 1 0.00036618018243883554
 1 1 1 0.0014576802768861974
 1 1 1 0.003026362415913179
 1 1 1 0.8439198647133165
 1 1 1 0.0424166086402041
 1 1 1 0.006964469607203612
 1 1 1 0.019558501356129465
 1 1 1 0.012329549391786395
 1 1 1 0.003612394123904424
 1 1 1 0.0002668573557310279
 1 1 1 0.0006483190293598007
 1 1 1 0.0023798999193129036
 1 1 1 0.0042191402130799345
 1 1 1 0.18728277579895636
 1 1 1 0.4300573394528444
 1 1 1 0.42816769328904297
 1 1 1 0.4277053299317611
 1 1 1 0.42743831871804655
 1 1 1 0.42724927297110943
 1 1 1 0.4271258009618601
 1 1 1 0.42703412615755104
 1 1 1 0.42696436659909026
 1 1 1 0.426909375584217
 1 1 1 0.8142835254383013
 1 1 1 0.04164195507836155
 1 1 1 0.00530719420116658
 1 1 1 0.01231927775166497
 1 1 1 0.01543181792308331
 1 1 1 0.016921629563687517
 1 1 1 0.017971135852209958
 1 1 1 0.018656564214639904
 1 1 1 0.0191072308476965
 1 1 1 0.01946794187416397
 1 1 1 0.8601291608433281
 1 1 1 0.03095486014794302
 1 1 1 0.00901558557936033
 1 1 1 0.03372183100532089
 1 1 1 0.04588182937026616
 1 1 1 0.050965405708108
 1 1 1 0.05369855861453473
 1 1 1 0.05538974177037851
 1 1 1 0.0564068675335793
 1 1 1 0.05703046320038855
 1 1 1 0.8568063862974004
 1 1 1 0.040241232472527276
 1 1 1 0.011196264854769952
 1 1 1 0.03760454416718521
 1 1 1 0.04635445825317334
 1 1 1 0.04616385072873763
 1 1 1 0.044325597912287996
 1 1 1 0.042301542319928366
 1 1 1 0.040384712404302046
 1 1 1 0.03870696504513541
 1 1 1 0.8495610777523209
 1 1 1 0.04520389982266678
 1 1 1 0.012715286766544173
 1 1 1 0.03340300140544805
 1 1 1 0.0345923514265607
 1 1 1 0.02835300520172135
 1 1 1 0.02255264693602177
 1 1 1 0.018159440697331775
 1 1 1 0.01484238754240049
 1 1 1 0.012437005189482283
 1 1 1 0.8465844956142873
 1 1 1 0.04112617061183169
 1 1 1 0.009481679707611454
 1 1 1 0.027349087233892917
 1 1 1 0.02503193446857758
 1 1 1 0.016606163680064068
 1 1 1 0.010067075128082248
 1 1 1 0.005884290370961202
 1 1 1 0.0033028047087023302
 1 1 1 0.0017792592214823284
 1 1 1 0.84619906889044
 1 1 1 0.04024004349854134
 1 1 1 0.006590120932310632
 1 1 1 0.02335648206693408
 1 1 1 0.01956399876800896
 1 1 1 0.01058933035122663
 1 1 1 0.004565530491805081
 1 1 1 0.001525337497462124
 1 1 1 0.00030307341131926197
 1 1 1 9.808383767125524e-05
 1 1 1 0.8458993140250263
 1 1 1 0.04231573326544883
 1 1 1 0.006431673393735367
 1 1 1 0.021833804221586355
 1 1 1 0.016696469372918205
 1 1 1 0.007432764096026408
 1 1 1 0.0021805801833660135
 1 1 1 0.00042625051679327325
 1 1 1 0.0005138129887852413
 1 1 1 0.001418183999484975
 1 1 1 0.8449752671347989
 1 1 1 0.043236306427296256
 1 1 1 0.007154096286783022
 1 1 1 0.020979825561921423
 1 1 1 0.014494737878434805
 1 1 1 0.005299655824830533
 1 1 1 0.0009548275343735924
 1 1 1 0.00036618018243883554
 1 1 1 0.0014576802768861974
 1 1 1 0.003026362415913179
 1 1 1 0.8439198647133165
 1 1 1 0.0424166086402041
 1 1 1 0.006964469607203612
 1 1 1 0.019558501356129465
 1 1 1 0.012329549391786395
 1 1 1 0.003612394123904424
 1 1 1 0.0002668573557310279
 1 1 1 0.0006483190293598007
 1 1 1 0.0023798999193129036
 1 1 1 0.0042191402130799345
 1 1 1 0.18728277579895636
 1 1 1 0.4300573394528444
 1 1 1 0.42816769328904297
 1 1 1 0.4277053299317611
 1 1 1 0.42743831871804655
 1 1 1 0.42724927297110943
 1 1 1 0.4271258009618601
 1 1 1 0.42703412615755104
 1 1 1 0.42696436659909026
 1 1 1 0.426909375584217
 1 1 1 0.8142835254383013
 1 1 1 0.04164195507836155
 1 1 1 0.00530719420116658
 1 1 1 0.01231927775166497
 1 1 1 0.01543181792308331
 1 1 1 0.016921629563687517
 1 1 1 0.017971135852209958
 1 1 1 0.018656564214639904
 1 1 1 0.0191072308476965
 1 1 1 0.01946794187416397
 1 1 1 0.8601291608433281
 1 1 1 0.03095486014794302
 1 1 1 0.00901558557936033
 1 1 1 0.03372183100532089
 1 1 1 0.04588182937026616
 1 1 1 0.050965405708108
 1 1 1 0.05369855861453473
 1 1 1 0.05538974177037851
 1 1 1 0.0564068675335793
 1 1 1 0.05703046320038855
 1 1 1 0.8568063862974004
 1 1 1 0.040241232472527276
 1 1 1 0.011196264854769952
 1 1 1 0.03760454416718521
 1 1 1 0.04635445825317334
 1 1 1 0.04616385072873763
 1 1 1 0.044325597912287996
 1 1 1 0.042301542319928366
 1 1 1 0.040384712404302046
 1 1 1 0.03870696504513541
 1 1 1 0.8495610777523209
 1 1 1 0.04520389982266678
 1 1 1 0.012715286766544173
 1 1 1 0.03340300140544805
 1 1 1 0.0345923514265607
 1 1 1 0.02835300520172135
 1 1 1 0.02255264693602177
 1 1 1 0.018159440697331775
 1 1 1 0.01484238754240049
 1 1 1 0.012437005189482283
 1 1 1 0.8465844956142873
 1 1 1 0.04112617061183169
 1 1 1 0.009481679707611454
 1 1 1 0.027349087233892917
 1 1 1 0.02503193446857758
 1 1 1 0.016606163680064068
 1 1 1 0.010067075128082248
 1 1 1 0.005884290370961202
 1 1 1 0.0033028047087023302
 1 1 1 0.0017792592214823284
 1 1 1 0.84619906889044
 1 1 1 0.04024004349854134
 1 1 1 0.006590120932310632
 1 1 1 0.02335648206693408
 1 1 1 0.01956399876800896
 1 1 1 0.01058933035122663
 1 1 1 0.004565530491805081
 1 1 1 0.001525337497462124
 1 1 1 0.00030307341131926197
 1 1 1 9.808383767125524e-05
 1 1 1 0.8458993140250263
 1 1 1 0.04231573326544883
 1 1 1 0.006431673393735367
 1 1 1 0.021833804221586355
 1 1 1 0.016696469372918205
 1 1 1 0.007432764096026408
 1 1 1 0.0021805801833660135
 1 1 1 0.00042625051679327325
 1 1 1 0.0005138129887852413
 1 1 1 0.001418183999484975
 1 1 1 0.8449752671347989
 1 1 1 0.043236306427296256
 1 1 1 0.007154096286783022
 1 1 1 0.020979825561921423
 1 1 1 0.014494737878434805
 1 1 1 0.005299655824830533
 1 1 1 0.0009548275343735924
 1 1 1 0.00036618018243883554
 1 1 1 0.0014576802768861974
 1 1 1 0.003026362415913179
 1 1 1 0.8439198647133165
 1 1 1 0.0424166086402041
 1 1 1 0.006964469607203612
 1 1 1 0.019558501356129465
 1 1 1 0.012329549391786395
 1 1 1 0.003612394123904424
 1 1 1 0.0002668573557310279
 1 1 1 0.0006483190293598007
 1 1 1 0.0023798999193129036
 1 1 1 0.0042191402130799345
 1 1 1 0.18728277579895636
 1 1 1 0.4300573394528444
 1 1 1 0.42816769328904297
 1 1 1 0.4277053299317611
 1 1 1 0.42743831871804655
 1 1 1 0.42724927297110943
 1 1 1 0.4271258009618601
 1 1 1 0.42703412615755104
 1 1 1 0.42696436659909026
 1 1 1 0.426909375584217
 1 1 1 0.8142835254383013
 1 1 1 0.04164195507836155
 1 1 1 0.00530719420116658
 1 1 1 0.01231927775166497
 1 1 1 0.01543181792308331
 1 1 1 0.016921629563687517
 1 1 1 0.017971135852209958
 1 1 1 0.018656564214639904
 1 1 1 0.0191072308476965
 1 1 1 0.01946794187416397
 1 1 1 0.8601291608433281
 1 1 1 0.03095486014794302
 1 1 1 0.00901558557936033
 1 1 1 0.03372183100532089
 1 1 1 0.04588182937026616
 1 1 1 0.050965405708108
 1 1 1 0.05369855861453473
 1 1 1 0.05538974177037851
 1 1 1 0.0564068675335793
 1 1 1 0.05703046320038855
 1 1 1 0.8568063862974004
 1 1 1 0.040241232472527276
 1 1 1 0.011196264854769952
 1 1 1 0.03760454416718521
 1 1 1 0.04635445825317334
 1 1 1 0.04616385072873763
 1 1 1 0.044325597912287996
 1 1 1 0.042301542319928366
 1 1 1 0.040384712404302046
 1 1 1 0.03870696504513541
 1 1 1 0.8495610777523209
 1 1 1 0.04520389982266678
 1 1 1 0.012715286766544173
 1 1 1 0.03340300140544805
 1 1 1 0.0345923514265607
 1 1 1 0.02835300520172135
 1 1 1 0.02255264693602177
 1 1 1 0.018159440697331775
 1 1 1 0.01484238754240049
 1 1 1 0.012437005189482283
 1 1 1 0.8465844956142873
 1 1 1 0.04112617061183169
 1 1 1 0.009481679707611454
 1 1 1 0.027349087233892917
 1 1 1 0.02503193446857758
 1 1 1 0.016606163680064068
 1 1 1 0.010067075128082248
 1 1 1 0.005884290370961202
 1 1 1 0.0033028047087023302
 1 1 1 0.0017792592214823284
 1 1 1 0.84619906889044
 1 1 1 0.04024004349854134
 1 1 1 0.006590120932310632
 1 1 1 0.02335648206693408
 1 1 1 0.01956399876800896
 1 1 1 0.01058933035122663
 1 1 1 0.004565530491805081
 1 1 1 0.001525337497462124
 1 1 1 0.00030307341131926197
 1 1 1 9.808383767125524e-05
 1 1 1 0.8458993140250263
 1 1 1 0.04231573326544883
 1 1 1 0.006431673393735367
 1 1 1 0.021833804221586355
 1 1 1 0.016696469372918205
 1 1 1 0.007432764096026408
 1 1 1 0.0021805801833660135
 1 1 1 0.00042625051679327325
 1 1 1 0.0005138129887852413
 1 1 1 0.001418183999484975
 1 1 1 0.8449752671347989
 1 1 1 0.043236306427296256
 1 1 1 0.007154096286783022
 1 1 1 0.020979825561921423
 1 1 1 0.014494737878434805
 1 1 1 0.005299655824830533
 1 1 1 0.0009548275343735924
 1 1 1 0.00036618018243883554
 1 1 1 0.0014576802768861974
 1 1 1 0.003026362415913179
 1 1 1 0.8439198647133165
 1 1 1 0.0424166086402041
 1 1 1 0.006964469607203612
 1 1 1 0.019558501356129465
 1 1 1 0.012329549391786395
 1 1 1 0.003612394123904424
 1 1 1 0.0002668573557310279
 1 1 1 0.0006483190293598007
 1 1 1 0.0023798999193129036
 1 1 1 0.0042191402130799345
 1 1 1 0.18728277579895636
 1 1 1 0.4300573394528444
 1 1 1 0.42816769328904297
 1 1 1 0.4277053299317611
 1 1 1 0.42743831871804655
 1 1 1 0.42724927297110943
 1 1 1 0.4271258009618601
 1 1 1 0.42703412615755104
 1 1 1 0.42696436659909026
 1 1 1 0.426909375584217
 1 1 1 0.8142835254383013
 1 1 1 0.04164195507836155
 1 1 1 0.00530719420116658
 1 1 1 0.01231927775166497
 1 1 1 0.01543181792308331
 1 1 1 0.016921629563687517
 1 1 1 0.017971135852209958
 1 1 1 0.018656564214639904
 1 1 1 0.0191072308476965
 1 1 1 0.01946794187416397
 1 1 1 0.8601291608433281
 1 1 1 0.03095486014794302
 1 1 1 0.00901558557936033
 1 1 1 0.03372183100532089
 1 1 1 0.04588182937026616
 1 1 1 0.050965405708108
 1 1 1 0.05369855861453473
 1 1 1 0.05538974177037851
 1 1 1 0.0564068675335793
 1 1 1 0.05703046320038855
 1 1 1 0.8568063862974004
 1 1 1 0.040241232472527276
 1 1 1 0.011196264854769952
 1 1 1 0.03760454416718521
 1 1 1 0.04635445825317334
 1 1 1 0.04616385072873763
 1 1 1 0.044325597912287996
 1 1 1 0.042301542319928366
 1 1 1 0.040384712404302046
 1 1 1 0.03870696504513541
 1 1 1 0.8495610777523209
 1 1 1 0.04520389982266678
 1 1 1 0.012715286766544173
 1 1 1 0.03340300140544805
 1 1 1 0.0345923514265607
 1 1 1 0.02835300520172135
 1 1 1 0.02255264693602177
 1 1 1 0.018159440697331775
 1 1 1 0.01484238754240049
 1 1 1 0.012437005189482283
 1 1 1 0.8465844956142873
 1 1 1 0.04112617061183169
 1 1 1 0.009481679707611454
 1 1 1 0.027349087233892917
 1 1 1 0.02503193446857758
 1 1 1 0.016606163680064068
 1 1 1 0.010067075128082248
 1 1 1 0.005884290370961202
 1 1 1 0.0033028047087023302
 1 1 1 0.0017792592214823284
 1 1 1 0.84619906889044
 1 1 1 0.04024004349854134
 1 1 1 0.006590120932310632
 1 1 1 0.02335648206693408
 1 1 1 0.01956399876800896
 1 1 1 0.01058933035122663
 1 1 1 0.004565530491805081
 1 1 1 0.001525337497462124
 1 1 1 0.00030307341131926197
